date,timestamp,adjclose,low,open,volume,close,high
8/2/2018,8/2/2018 0:00,412.6210022,410.3089905,420.8059998,1569300000,412.6210022,425.0339966
8/3/2018,8/3/2018 0:00,418.2619934,399.9100037,412.5669861,1722340000,418.2619934,420.5490112
8/4/2018,8/4/2018 0:00,407.2520142,403.776001,418.2369995,1466540000,407.2520142,420.1860046
8/5/2018,8/5/2018 0:00,410.5159912,402.4320068,407.3460083,1396820000,410.5159912,413.7160034
8/6/2018,8/6/2018 0:00,406.6579895,403.3150024,410.5669861,1384880000,406.6579895,414.5400085
8/7/2018,8/7/2018 0:00,380.2149963,376.0769958,406.8009949,1828350000,380.2149963,411.4049988
8/8/2018,8/8/2018 0:00,356.6130066,353.7340088,379.8919983,2016080000,356.6130066,380.67099
8/9/2018,8/9/2018 0:00,365.5880127,353.6140137,356.9710083,1616610000,365.5880127,370.9460144
8/10/2018,8/10/2018 0:00,334.1759949,329.5859985,365.776001,1699400000,334.1759949,367.0450134
8/11/2018,8/11/2018 0:00,322.1119995,308.4880066,334.2640076,1790370000,322.1119995,334.2640076
8/12/2018,8/12/2018 0:00,319.5700073,318.6019897,320.822998,1625420000,319.5700073,328.5899963
8/13/2018,8/13/2018 0:00,286.4949951,284.9339905,320.2099915,1751190000,286.4949951,323.5509949
8/14/2018,8/14/2018 0:00,278.9320068,254.6499939,286.3649902,2137850000,278.9320068,286.3649902
8/15/2018,8/15/2018 0:00,282.3640137,280.118988,280.3869934,1878150000,282.3640137,303.5899963
8/16/2018,8/16/2018 0:00,288.04599,280.928009,282.7409973,1552970000,288.04599,298.4760132
8/17/2018,8/17/2018 0:00,315.7290039,287.3460083,287.6830139,1995460000,315.7290039,316.1700134
8/18/2018,8/18/2018 0:00,295.8120117,286.5509949,316.7909851,1764020000,295.8120117,320.4460144
8/19/2018,8/19/2018 0:00,300.8340149,291.3320007,295.6700134,1447910000,300.8340149,307.0979919
8/20/2018,8/20/2018 0:00,274.3150024,273.5109863,301.381012,1413790000,274.3150024,304.3720093
8/21/2018,8/21/2018 0:00,281.9440002,273.3309937,273.3309937,1164120000,281.9440002,285.9700012
8/22/2018,8/22/2018 0:00,271.3410034,264.9979858,281.9679871,1507660000,271.3410034,297.4859924
8/23/2018,8/23/2018 0:00,277.1040039,271.0899963,271.7479858,1271160000,277.1040039,279.54599
8/24/2018,8/24/2018 0:00,282.9670105,273.8599854,278.1109924,1450170000,282.9670105,283.302002
8/25/2018,8/25/2018 0:00,279.6459961,278.4710083,283.2810059,1208360000,279.6459961,283.5150146
8/26/2018,8/26/2018 0:00,275.196991,272.4440002,279.5249939,1206650000,275.196991,279.5249939
8/27/2018,8/27/2018 0:00,285.6029968,273.6499939,275.3500061,1406790000,285.6029968,285.6029968
8/28/2018,8/28/2018 0:00,296.4989929,283.571991,286.6489868,1513350000,296.4989929,297.3999939
8/29/2018,8/29/2018 0:00,289.3120117,287.2869873,296.1629944,1474460000,289.3120117,297.0710144
8/30/2018,8/30/2018 0:00,284.105011,275.2109985,289.7529907,1513100000,284.105011,291.2430115
8/31/2018,8/31/2018 0:00,283.0039978,278.5130005,284.1199951,1411910000,283.0039978,284.5509949
9/1/2018,9/1/2018 0:00,295.3410034,283.4960022,283.4960022,1546630000,295.3410034,301.1440125
9/2/2018,9/2/2018 0:00,294.3710022,290.9259949,295.4530029,1321050000,294.3710022,298.6860046
9/3/2018,9/3/2018 0:00,289.2590027,287.4320068,295.1809998,1394490000,289.2590027,295.5910034
9/4/2018,9/4/2018 0:00,285.7229919,284.2550049,289.2969971,1554870000,285.7229919,291.5799866
9/5/2018,9/5/2018 0:00,232.3309937,232.3309937,286.0450134,2390390000,232.3309937,288.1629944
9/6/2018,9/6/2018 0:00,230.2149963,218.1230011,231.647995,2097310000,230.2149963,231.7550049
9/7/2018,9/7/2018 0:00,217.2030029,217.0749969,229.5350037,1678260000,217.2030029,233.8959961
9/8/2018,9/8/2018 0:00,197.951004,193.2590027,217.9120026,1517200000,197.951004,220.3670044
9/9/2018,9/9/2018 0:00,196.923996,188.3059998,198.3849945,1585980000,196.923996,207.6660004
9/10/2018,9/10/2018 0:00,197.0789948,189.5839996,197.8509979,1502960000,197.0789948,201.8829956
9/11/2018,9/11/2018 0:00,185.0659943,180.595993,198.177002,1568900000,185.0659943,198.5059967
9/12/2018,9/12/2018 0:00,183.3309937,170.2570038,185.4230042,1874850000,183.3309937,185.5870056
9/13/2018,9/13/2018 0:00,211.3540039,183.6790009,183.6790009,2330720000,211.3540039,214.0019989
9/14/2018,9/14/2018 0:00,211.7489929,204.8710022,212.6690063,2232190000,211.7489929,222.7940063
9/15/2018,9/15/2018 0:00,223.0740051,209.6060028,209.8139954,1670490000,223.0740051,226.6040039
9/16/2018,9/16/2018 0:00,220.5890045,211.1179962,222.8029938,1502260000,220.5890045,222.8029938
9/17/2018,9/17/2018 0:00,197.875,195.3079987,221.5820007,2019910000,197.875,224.2610016
9/18/2018,9/18/2018 0:00,209.9750061,195.9340057,197.0950012,1800640000,209.9750061,213.3569946
9/19/2018,9/19/2018 0:00,209.9689941,201.6560059,209.4720001,1733330000,209.9689941,213.8710022
9/20/2018,9/20/2018 0:00,224.5910034,207.7890015,210.2879944,1782070000,224.5910034,224.8179932
9/21/2018,9/21/2018 0:00,246.5839996,221.5670013,225.2510071,2836200000,246.5839996,248.3880005
9/22/2018,9/22/2018 0:00,240.4799957,233.8099976,247.3370056,1921820000,240.4799957,251.1959991
9/23/2018,9/23/2018 0:00,244.3300018,237.8569946,240.9920044,1693470000,244.3300018,247.4640045
9/24/2018,9/24/2018 0:00,228.7299957,227.4900055,244.8439941,1748740000,228.7299957,245.1080017
9/25/2018,9/25/2018 0:00,218.5050049,206.4900055,228.3269958,2120360000,218.5050049,228.3269958
9/26/2018,9/26/2018 0:00,215.8470001,209.1130066,218.6470032,1756100000,215.8470001,221.4369965
9/27/2018,9/27/2018 0:00,228.4940033,212.654007,215.4400024,2030320000,228.4940033,230.6069946
9/28/2018,9/28/2018 0:00,222.4019928,218.6690063,229.0410004,2018120000,222.4019928,231.7480011
9/29/2018,9/29/2018 0:00,231.6349945,216.0780029,221.7050018,2208720000,231.6349945,234.0140076
9/30/2018,9/30/2018 0:00,232.8480072,228.4450073,231.3289948,1765560000,232.8480072,236.9859924
10/1/2018,10/1/2018 0:00,230.7680054,226.9450073,233.2200012,1597500000,230.7680054,234.1450043
10/2/2018,10/2/2018 0:00,227.1809998,225.8379974,231.1000061,1542080000,227.1809998,231.1670074
10/3/2018,10/3/2018 0:00,220.4889984,213.970993,226.4069977,1683930000,220.4889984,226.4579926
10/4/2018,10/4/2018 0:00,222.2180023,220.0899963,220.4459991,1479500000,222.2180023,226.147995
10/5/2018,10/5/2018 0:00,227.6009979,220.9570007,222.2669983,1547330000,227.6009979,228.3190002
10/6/2018,10/6/2018 0:00,225.1199951,224.2460022,227.552002,1505070000,225.1199951,227.9259949
10/7/2018,10/7/2018 0:00,226.1190033,222.9960022,225.4349976,1470480000,226.1190033,226.3699951
10/8/2018,10/8/2018 0:00,229.2550049,224.5570068,226.5090027,1470740000,229.2550049,230.7649994
10/9/2018,10/9/2018 0:00,227.9819946,226.401001,229.7100067,1405130000,227.9819946,230.1609955
10/10/2018,10/10/2018 0:00,225.7689972,224.4949951,227.6150055,1384040000,225.7689972,227.7070007
10/11/2018,10/11/2018 0:00,189.4989929,189.2830048,225.6100006,2167620000,189.4989929,225.6100006
10/12/2018,10/12/2018 0:00,196.727005,188.7070007,188.7070007,1487900000,196.727005,199.401001
10/13/2018,10/13/2018 0:00,199.8410034,196.3639984,196.3639984,1167610000,199.8410034,201.279007
10/14/2018,10/14/2018 0:00,195.7149963,195.2429962,199.6909943,1169260000,195.7149963,201.8269958
10/15/2018,10/15/2018 0:00,209.7039948,194.1589966,195.2700043,2865830000,209.7039948,222.1179962
10/16/2018,10/16/2018 0:00,210.1199951,207.9839935,209.628006,1532280000,210.1199951,212.1730042
10/17/2018,10/17/2018 0:00,207.0829926,205.9279938,210.2169952,1444130000,207.0829926,211.125
10/18/2018,10/18/2018 0:00,203.352005,201.7429962,207.404007,1365860000,203.352005,208.4700012
10/19/2018,10/19/2018 0:00,203.727005,201.8439941,203.2570038,1264480000,203.727005,204.6629944
10/20/2018,10/20/2018 0:00,205.4299927,203.0850067,203.5149994,1238780000,205.4299927,206.2220001
10/21/2018,10/21/2018 0:00,205.1419983,204.6210022,205.3899994,1190300000,205.1419983,208.1549988
10/22/2018,10/22/2018 0:00,204.0440063,203.3769989,205.173996,1328980000,204.0440063,206.9320068
10/23/2018,10/23/2018 0:00,204.3359985,201.9109955,204.0160065,1237490000,204.3359985,205.151001
10/24/2018,10/24/2018 0:00,203.852005,203.3540039,204.1269989,1102220000,203.852005,205.5809937
10/25/2018,10/25/2018 0:00,202.7189941,201.822998,203.8679962,1102900000,202.7189941,204.1320038
10/26/2018,10/26/2018 0:00,203.3289948,201.5509949,202.3359985,1161310000,203.3289948,204.7799988
10/27/2018,10/27/2018 0:00,204.2100067,203.1260071,203.3560028,1084810000,204.2100067,206.0820007
10/28/2018,10/28/2018 0:00,205.3659973,203.522995,204.5099945,1139140000,205.3659973,205.9190063
10/29/2018,10/29/2018 0:00,197.246994,195.7339935,205.173996,1517230000,197.246994,205.5970001
10/30/2018,10/30/2018 0:00,197.5559998,196.3509979,197.2030029,1363500000,197.5559998,198.121994
10/31/2018,10/31/2018 0:00,197.3809967,196.5310059,197.6490021,1442380000,197.3809967,198.3379974
11/1/2018,11/1/2018 0:00,198.871994,197.3280029,197.5370026,1336700000,198.871994,203.7539978
11/2/2018,11/2/2018 0:00,200.6349945,198.7550049,198.9819946,1451870000,200.6349945,201.2689972
11/3/2018,11/3/2018 0:00,200.1860046,199.5249939,200.7400055,1307150000,200.1860046,200.7400055
11/4/2018,11/4/2018 0:00,207.4859924,198.9859924,200.1580048,1749300000,207.4859924,211.2720032
11/5/2018,11/5/2018 0:00,209.0910034,206.572998,207.1000061,1613510000,209.0910034,210.8190002
11/6/2018,11/6/2018 0:00,218.4519958,207.8939972,209.473999,1856940000,218.4519958,218.4519958
11/7/2018,11/7/2018 0:00,217.1829987,216.7960052,218.8990021,1927830000,217.1829987,221.6519928
11/8/2018,11/8/2018 0:00,212.2310028,212.1990051,217.3269958,1769080000,212.2310028,218.3379974
11/9/2018,11/9/2018 0:00,210.0740051,209.5149994,211.9869995,1554750000,210.0740051,213.3159943
11/10/2018,11/10/2018 0:00,212.5330048,209.8049927,209.9750061,1377760000,212.5330048,213.8569946
11/11/2018,11/11/2018 0:00,211.3399963,208.8679962,212.4790039,1501600000,211.3399963,212.9989929
11/12/2018,11/12/2018 0:00,210.4179993,208.923996,211.5130005,1452380000,210.4179993,212.6230011
11/13/2018,11/13/2018 0:00,206.826004,206.1349945,210.1490021,1610260000,206.826004,210.5149994
11/14/2018,11/14/2018 0:00,181.3970032,174.0839996,206.5339966,2595330000,181.3970032,207.0449982
11/15/2018,11/15/2018 0:00,180.8059998,170.1889954,181.8990021,2638410000,180.8059998,184.2510071
11/16/2018,11/16/2018 0:00,175.177002,173.1260071,180.8650055,2015330000,175.177002,181.3500061
11/17/2018,11/17/2018 0:00,174.0010071,172.8690033,175.3600006,1832800000,174.0010071,175.8509979
11/18/2018,11/18/2018 0:00,177.0670013,174.1750031,174.1750031,1810920000,177.0670013,179.1519928
11/19/2018,11/19/2018 0:00,149.1750031,147.8509979,177.1790009,2745160000,149.1750031,177.1790009
11/20/2018,11/20/2018 0:00,130.3390045,126.3600006,148.8110046,3134410000,130.3390045,151.253006
11/21/2018,11/21/2018 0:00,136.701004,125.7580032,131.1419983,2685930000,136.701004,138.8899994
11/22/2018,11/22/2018 0:00,126.7060013,126.7060013,136.8110046,1792150000,126.7060013,137.7400055
11/23/2018,11/23/2018 0:00,123.2959976,119.5589981,126.4189987,1998010000,123.2959976,127.0279999
11/24/2018,11/24/2018 0:00,113.4940033,110.8249969,123.3040009,1800960000,113.4940033,126.788002
11/25/2018,11/25/2018 0:00,116.4499969,101.7699966,113.1259995,2466750000,116.4499969,118.8809967
11/26/2018,11/26/2018 0:00,108.3349991,104.8929977,116.3430023,2139490000,108.3349991,118.2009964
11/27/2018,11/27/2018 0:00,110.0100021,102.4520035,107.913002,2320010000,110.0100021,111.8420029
11/28/2018,11/28/2018 0:00,122.4380035,110.197998,110.197998,2673470000,122.4380035,126.0479965
11/29/2018,11/29/2018 0:00,117.5426483,115.2976913,122.72155,2196099151,117.5426483,123.2297211
11/30/2018,11/30/2018 0:00,113.1714172,111.7449646,117.728096,2020748396,113.1714172,119.4237671
12/1/2018,12/1/2018 0:00,118.6355591,111.6191254,113.3977585,2131475768,118.6355591,120.8414536
12/2/2018,12/2/2018 0:00,116.3889008,116.092041,118.2681503,1856199149,116.3889008,120.5620499
12/3/2018,12/3/2018 0:00,108.9250183,107.415657,116.3787613,1772756193,108.9250183,116.6190643
12/4/2018,12/4/2018 0:00,110.2141876,107.4027176,108.8031616,1748116495,110.2141876,113.1429138
12/5/2018,12/5/2018 0:00,102.4755554,102.4755554,110.3355179,1990157607,102.4755554,110.5986099
12/6/2018,12/6/2018 0:00,91.76105499,91.76105499,102.450592,2310716932,91.76105499,104.1034927
12/7/2018,12/7/2018 0:00,93.29456329,83.46971893,91.64983368,2554304530,93.29456329,96.08984375
12/8/2018,12/8/2018 0:00,92.15963745,86.82566833,93.41007996,1855759401,92.15963745,97.05988312
12/9/2018,12/9/2018 0:00,95.14205933,91.03128052,92.03543091,1875567180,95.14205933,98.90003204
12/10/2018,12/10/2018 0:00,91.68565369,90.6542511,94.99217224,1756437577,91.68565369,96.25730133
12/11/2018,12/11/2018 0:00,88.94530487,87.6884079,91.57893372,1707497898,88.94530487,92.78232574
12/12/2018,12/12/2018 0:00,90.59329987,88.26355743,88.61070251,1533050103,90.59329987,92.24055481
12/13/2018,12/13/2018 0:00,86.53931427,85.51831055,90.65522766,1754475622,86.53931427,91.11160278
12/14/2018,12/14/2018 0:00,84.3082962,83.22647858,86.63035583,1651491877,84.3082962,87.14494324
12/15/2018,12/15/2018 0:00,84.44081116,82.82988739,84.2796936,1496176898,84.44081116,85.34274292
12/16/2018,12/16/2018 0:00,85.26210022,84.46940613,84.46940613,1565817037,85.26210022,87.56812286
12/17/2018,12/17/2018 0:00,95.13382721,85.3821106,85.3821106,2101453024,95.13382721,96.80505371
12/18/2018,12/18/2018 0:00,101.1124573,92.96852112,95.10803986,2277514076,101.1124573,101.3202362
12/19/2018,12/19/2018 0:00,101.2685776,100.6914597,101.6838455,2456482115,101.2685776,108.549057
12/20/2018,12/20/2018 0:00,116.2168732,100.6399612,101.0904388,3063842618,116.2168732,117.1701279
12/21/2018,12/21/2018 0:00,109.4962311,107.5847931,115.8354034,2632539990,109.4962311,119.094162
12/22/2018,12/22/2018 0:00,116.7594986,107.5031662,109.4559402,2338772939,116.7594986,116.7594986
12/23/2018,12/23/2018 0:00,130.7652588,117.2738953,117.2738953,3579715061,130.7652588,133.0753021
12/24/2018,12/24/2018 0:00,140.2380066,130.6416626,130.6416626,4370343387,140.2380066,157.6687012
12/25/2018,12/25/2018 0:00,129.8443451,125.1132889,140.9975891,3298280609,129.8443451,140.9975891
12/26/2018,12/26/2018 0:00,131.8656311,126.2929077,129.8888245,2720469126,131.8656311,136.6772461
12/27/2018,12/27/2018 0:00,116.5759125,115.6501007,131.923584,2612804378,116.5759125,132.677063
12/28/2018,12/28/2018 0:00,137.6470184,115.6931305,116.898201,3130201009,137.6470184,137.6470184
12/29/2018,12/29/2018 0:00,138.0183411,134.5701752,138.4687805,3169029972,138.0183411,147.0343323
12/30/2018,12/30/2018 0:00,139.8594513,133.9823303,137.6274567,2660086834,139.8594513,140.6890869
12/31/2018,12/31/2018 0:00,133.3682556,132.5193939,140.0310669,2358360234,133.3682556,140.1811523
1/1/2019,1/1/2019 0:00,140.8194122,132.6507111,133.4181519,2258709868,140.8194122,141.3975067
1/2/2019,1/2/2019 0:00,155.0476837,140.6509552,141.519516,3328240369,155.0476837,156.9291382
1/3/2019,1/3/2019 0:00,149.1350098,147.1983643,155.1960449,2676164880,149.1350098,155.8630524
1/4/2019,1/4/2019 0:00,154.5819397,147.9071045,148.9128876,3126192535,154.5819397,156.8789825
1/5/2019,1/5/2019 0:00,155.6385956,154.3374176,154.3374176,3338211928,155.6385956,160.8248901
1/6/2019,1/6/2019 0:00,157.7462006,152.0859222,155.8042297,3231294371,157.7462006,159.3714447
1/7/2019,1/7/2019 0:00,151.6992188,151.1507263,157.809494,2712108388,151.6992188,158.4504242
1/8/2019,1/8/2019 0:00,150.3596344,148.6695404,151.9675446,2459808140,150.3596344,153.6257782
1/9/2019,1/9/2019 0:00,150.8031158,150.2883759,150.5546875,2369241197,150.8031158,153.6222534
1/10/2019,1/10/2019 0:00,128.6251831,126.5293732,150.8435059,3397734456,128.6251831,152.1482697
1/11/2019,1/11/2019 0:00,127.5483246,125.2449417,127.8139648,2667585234,127.5483246,130.1659393
1/12/2019,1/12/2019 0:00,125.9665298,125.4467545,127.5280838,2212109224,125.9665298,128.6661224
1/13/2019,1/13/2019 0:00,116.8978043,116.085968,125.9072266,2268263944,116.8978043,126.2678757
1/14/2019,1/14/2019 0:00,129.0687256,116.9675598,116.9790955,2798085735,129.0687256,130.8567352
1/15/2019,1/15/2019 0:00,122.0327148,120.3115234,129.1726837,2735449164,122.0327148,130.7435608
1/16/2019,1/16/2019 0:00,123.5470657,121.4414139,121.8092422,2746469340,123.5470657,127.118248
1/17/2019,1/17/2019 0:00,123.7419205,120.8170319,123.5735397,2594091285,123.7419205,124.2707214
1/18/2019,1/18/2019 0:00,121.0102615,120.2418976,123.6546555,2305389800,121.0102615,123.8416901
1/19/2019,1/19/2019 0:00,124.5190201,121.1610336,121.6144257,3048261797,124.5190201,125.9042282
1/20/2019,1/20/2019 0:00,119.4748306,118.7023239,124.6324005,2964108269,119.4748306,125.0703888
1/21/2019,1/21/2019 0:00,117.1578522,116.1574402,119.6364594,2421720343,117.1578522,119.7154388
1/22/2019,1/22/2019 0:00,118.747551,114.6766815,117.1107559,2552507405,118.747551,119.6643448
1/23/2019,1/23/2019 0:00,117.4526062,116.3766479,118.7138138,2556952198,117.4526062,119.4227982
1/24/2019,1/24/2019 0:00,117.3628845,116.0067978,117.4627838,2520843420,117.3628845,118.0321045
1/25/2019,1/25/2019 0:00,116.3783417,115.8301544,117.5949554,2606881898,116.3783417,117.8029938
1/26/2019,1/26/2019 0:00,116.488739,115.9805756,116.3735275,2412181169,116.488739,118.0841141
1/27/2019,1/27/2019 0:00,113.4052887,113.4052887,116.5103149,2775888287,113.4052887,116.6854095
1/28/2019,1/28/2019 0:00,106.5899734,103.3364639,113.2852325,3366895505,106.5899734,113.6882324
1/29/2019,1/29/2019 0:00,105.5982132,103.9992294,106.7219543,2900418606,105.5982132,107.1657867
1/30/2019,1/30/2019 0:00,108.9075394,104.8437958,105.4072037,2874370355,108.9075394,109.45298
1/31/2019,1/31/2019 0:00,107.0610123,106.5253525,108.9007721,2828796031,107.0610123,110.4583588
2/1/2019,2/1/2019 0:00,107.609787,105.0465012,107.1476822,2541271519,107.609787,108.63871
2/2/2019,2/2/2019 0:00,110.4302597,106.7640152,107.4664154,2385157838,110.4302597,110.6538773
2/3/2019,2/3/2019 0:00,107.4926682,106.5639877,110.4903183,2519334757,107.4926682,110.8273544
2/4/2019,2/4/2019 0:00,107.8216019,107.067421,107.625824,2491888675,107.8216019,108.7010345
2/5/2019,2/5/2019 0:00,107.4435196,106.9098969,107.6281662,2515863999,107.4435196,108.1347885
2/6/2019,2/6/2019 0:00,104.9192886,102.9345627,107.5693054,2593048199,104.9192886,107.5693054
2/7/2019,2/7/2019 0:00,104.5353012,104.4091339,104.8357773,2326764622,104.5353012,106.058876
2/8/2019,2/8/2019 0:00,119.267746,104.1944351,104.64505,3656841347,119.267746,119.8058167
2/9/2019,2/9/2019 0:00,119.4308853,118.0004044,119.2141113,2884650400,119.4308853,120.6897354
2/10/2019,2/10/2019 0:00,124.806488,117.1057739,119.4089661,3148766590,124.806488,124.8536224
2/11/2019,2/11/2019 0:00,121.2983932,120.3117523,124.8715363,3222473887,121.2983932,124.8715363
2/12/2019,2/12/2019 0:00,122.5722885,119.6000214,121.1785736,3149576429,122.5722885,123.4682999
2/13/2019,2/13/2019 0:00,122.5536041,121.6124954,122.5442886,3386585799,122.5536041,125.5506973
2/14/2019,2/14/2019 0:00,121.3902054,121.3348923,122.4169846,3331701628,121.3902054,124.4519882
2/15/2019,2/15/2019 0:00,122.1003876,121.3719177,121.4536972,3021741615,122.1003876,123.6601257
2/16/2019,2/16/2019 0:00,123.2602158,122.2953033,122.3964539,2905833287,123.2602158,124.1348114
2/17/2019,2/17/2019 0:00,133.598877,123.0916138,123.1820831,4236081130,133.598877,134.4600983
2/18/2019,2/18/2019 0:00,146.0983734,133.0019379,133.032547,5387525773,146.0983734,147.6865845
2/19/2019,2/19/2019 0:00,145.3461914,145.1284637,146.398819,5310842625,145.3461914,149.9299774
2/20/2019,2/20/2019 0:00,149.5543365,142.502121,145.1727295,4500094965,149.5543365,149.5543365
2/21/2019,2/21/2019 0:00,146.1308441,144.5638123,149.3523254,3995766856,146.1308441,149.3523254
2/22/2019,2/22/2019 0:00,149.092453,145.206543,146.0732574,3731099284,149.092453,149.2686157
2/23/2019,2/23/2019 0:00,158.7954254,147.3310547,148.6766205,4519468458,158.7954254,159.1258698
2/24/2019,2/24/2019 0:00,135.8526611,135.8526611,158.9024048,5957715043,135.8526611,165.5496216
2/25/2019,2/25/2019 0:00,139.8228607,135.4838409,135.4997253,4914392068,139.8228607,142.5255737
2/26/2019,2/26/2019 0:00,138.0896759,136.5796051,139.6460876,3791292839,138.0896759,139.9764404
2/27/2019,2/27/2019 0:00,136.1259613,131.6029205,138.0295715,4469776860,136.1259613,141.3362274
2/28/2019,2/28/2019 0:00,136.7462463,135.6575928,136.2830811,4535438953,136.7462463,138.8471375
3/1/2019,3/1/2019 0:00,136.4436188,136.4347839,136.8362427,3756124824,136.4436188,138.9952698
3/2/2019,3/2/2019 0:00,134.206955,132.4363861,136.3500824,3747176425,134.206955,137.1847992
3/3/2019,3/3/2019 0:00,132.2494202,131.3288574,134.7861176,3454374053,132.2494202,135.8492889
3/4/2019,3/4/2019 0:00,127.7741241,125.4027023,132.1578827,4008171341,127.7741241,132.7291412
3/5/2019,3/5/2019 0:00,137.8223877,126.7352982,127.7929535,4764849990,137.8223877,138.2299805
3/6/2019,3/6/2019 0:00,138.7893524,136.1459198,137.9587402,4589054219,138.7893524,139.9688263
3/7/2019,3/7/2019 0:00,138.0345001,137.2731323,138.9423828,4339206292,138.0345001,140.8578796
3/8/2019,3/8/2019 0:00,135.1270752,133.5576935,138.3113556,4678816794,135.1270752,139.4990997
3/9/2019,3/9/2019 0:00,137.965332,134.677124,134.887558,5011918715,137.965332,139.1194153
3/10/2019,3/10/2019 0:00,136.7586823,135.6856842,138.1804962,4578438499,136.7586823,138.2703094
3/11/2019,3/11/2019 0:00,133.8340302,133.1027985,136.8495331,4689807419,133.8340302,137.3534088
3/12/2019,3/12/2019 0:00,134.4428864,130.9441528,134.0128479,4709988000,134.4428864,135.273468
3/13/2019,3/13/2019 0:00,133.2630768,132.7197266,134.6117706,4265162099,133.2630768,134.6117706
3/14/2019,3/14/2019 0:00,133.7115936,132.7500763,133.2039032,4476532147,133.7115936,135.1808472
3/15/2019,3/15/2019 0:00,137.6917877,133.5671539,133.5671539,4506861856,137.6917877,138.3951416
3/16/2019,3/16/2019 0:00,142.3981781,137.9119568,137.9119568,4839003569,142.3981781,144.5584412
3/17/2019,3/17/2019 0:00,140.0005493,139.3235168,142.2382965,3827157729,140.0005493,142.3719177
3/18/2019,3/18/2019 0:00,139.3746033,138.8415527,140.1048584,4551739879,139.3746033,142.2672119
3/19/2019,3/19/2019 0:00,140.5191956,139.1430206,139.2540131,4251488129,140.5191956,140.9890594
3/20/2019,3/20/2019 0:00,140.6863556,138.3070374,140.4847107,4664134462,140.6863556,140.9455719
3/21/2019,3/21/2019 0:00,136.6360626,135.855423,140.4784851,5087247796,136.6360626,141.0032349
3/22/2019,3/22/2019 0:00,137.1814423,136.2286072,136.5622559,4490899266,137.1814423,138.7942963
3/23/2019,3/23/2019 0:00,138.2398682,136.9120178,137.0398712,4436568613,138.2398682,139.3853912
3/24/2019,3/24/2019 0:00,136.9869232,136.3137512,138.3153534,4266845458,136.9869232,138.3756104
3/25/2019,3/25/2019 0:00,135.0310211,133.4901581,137.0813599,4480516753,135.0310211,137.695343
3/26/2019,3/26/2019 0:00,135.4603577,133.7573395,135.0543213,4499271679,135.4603577,135.4603577
3/27/2019,3/27/2019 0:00,140.9881592,135.3416595,135.454361,5228240093,140.9881592,141.07547
3/28/2019,3/28/2019 0:00,139.4164734,138.4251709,141.0058441,4163212475,139.4164734,141.0079346
3/29/2019,3/29/2019 0:00,142.4974213,138.045105,139.3432007,5125602702,142.4974213,142.5492401
3/30/2019,3/30/2019 0:00,142.0926819,141.0317383,142.3591461,5144662127,142.0926819,149.6132355
3/31/2019,3/31/2019 0:00,141.5140991,140.6973724,142.1392212,4249050197,141.5140991,142.189209
4/1/2019,4/1/2019 0:00,141.8303223,140.7375641,141.4654846,4611999536,141.8303223,142.7339935
4/2/2019,4/2/2019 0:00,163.9617462,141.6364594,141.8395233,9826645698,163.9617462,165.2268219
4/3/2019,4/3/2019 0:00,161.4588013,157.3221436,164.0086365,10622456246,161.4588013,178.322052
4/4/2019,4/4/2019 0:00,158.052536,155.2411041,161.4317627,7953123529,158.052536,164.9292145
4/5/2019,4/5/2019 0:00,165.5148468,157.4439545,158.0200043,7531316908,165.5148468,167.2203827
4/6/2019,4/6/2019 0:00,165.9472046,161.799469,165.5112457,7167016221,165.9472046,172.5157776
4/7/2019,4/7/2019 0:00,174.5316467,164.9320984,165.9772491,7596176020,174.5316467,175.2131653
4/8/2019,4/8/2019 0:00,180.2588196,174.1609955,174.4496765,9304964610,180.2588196,184.3778534
4/9/2019,4/9/2019 0:00,176.1145782,175.0917511,180.2221222,7632529578,176.1145782,180.2542267
4/10/2019,4/10/2019 0:00,177.3374786,175.2303772,176.0678406,7856924879,177.3374786,183.1342773
4/11/2019,4/11/2019 0:00,165.4970245,162.3206177,177.3427582,7859383417,165.4970245,177.4874878
4/12/2019,4/12/2019 0:00,164.7363281,161.0297394,165.3352051,6237185309,164.7363281,166.1275177
4/13/2019,4/13/2019 0:00,164.5133514,163.0118561,164.6228485,4959301561,164.5133514,166.3624268
4/14/2019,4/14/2019 0:00,167.8385162,162.7814789,164.4760895,4846298303,167.8385162,168.5910339
4/15/2019,4/15/2019 0:00,161.574173,159.5557404,167.8974762,5672311824,161.574173,168.8184509
4/16/2019,4/16/2019 0:00,167.6234436,160.8887482,161.5265503,5180105341,167.6234436,167.6663208
4/17/2019,4/17/2019 0:00,166.9507599,165.5018921,167.5536957,5596102715,166.9507599,168.9385834
4/18/2019,4/18/2019 0:00,173.8140259,166.6721191,166.913208,6971581464,173.8140259,175.3653259
4/19/2019,4/19/2019 0:00,173.7084351,170.6202087,173.7878876,6541053061,173.7084351,173.9788971
4/20/2019,4/20/2019 0:00,173.7512665,171.7888336,173.718811,6142567812,173.7512665,176.7058105
4/21/2019,4/21/2019 0:00,170.046524,167.4285889,173.7154083,6005571688,170.046524,174.4207764
4/22/2019,4/22/2019 0:00,171.8746643,168.7295532,170.0174866,6094878077,171.8746643,173.0691223
4/23/2019,4/23/2019 0:00,171.4477997,170.896759,172.0072174,7097827092,171.4477997,176.8507843
4/24/2019,4/24/2019 0:00,165.8260956,161.9766846,171.3495331,7351304156,165.8260956,171.5732117
